PERIOD,USR_MATRICULE,ASSIDUITE,PROD,QUAL,DEPASS,SCORE,GENERATED,score_mean,score_std,score_last,score_trend,score_change,score_missing_count,assiduite_mean,assiduite_std,assiduite_last,assiduite_trend,assiduite_change,assiduite_missing_count,prod_mean,prod_std,prod_last,prod_trend,prod_change,prod_missing_count,qual_mean,qual_std,qual_last,qual_trend,qual_change,qual_missing_count,depass_mean,depass_std,depass_last,depass_trend,depass_change,depass_missing_count,target_SCORE,ASSIDUITE_lag_1,ASSIDUITE_lag_2,ASSIDUITE_lag_3,PROD_lag_1,PROD_lag_2,PROD_lag_3,QUAL_lag_1,QUAL_lag_2,QUAL_lag_3,DEPASS_lag_1,DEPASS_lag_2,DEPASS_lag_3,SCORE_lag_1,SCORE_lag_2,SCORE_lag_3
2026-02-01,4309,101.5,59.40789474,40.0,66.0,33.727,False,48.26766666666666,6.703589552537424,56.775,8.192000000000005,16.384,0.0,101.5,0.0,101.5,6.355287432313019e-15,0.0,0.0,56.02480897666667,9.243594635553116,64.23519737,1.7530153499999979,3.5060306999999966,0.0,66.97530864333334,12.009306456779875,75.0,12.500000000000005,25.0,0.0,31.430166326666665,15.151938666274589,13.63636364,-18.515151515,-37.03030303,0.0,33.727,101.5,101.5,101.5,64.23519737,43.11006289,60.72916667,75.0,75.92592593,50.0,13.63636364,29.98746867,50.66666667,56.775,47.637,40.391
2025-11-01,4311,101.56,0.0,,,50.78,False,50.78,0.0,50.78,6.355287432313019e-15,0.0,0.0,101.56,0.0,101.56,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.78,101.56,101.56,101.56,0.0,0.0,0.0,,,,,,,50.78,50.78,50.78
2025-12-01,4311,101.56,0.0,,,50.78,False,50.78,0.0,50.78,6.355287432313019e-15,0.0,0.0,101.56,0.0,101.56,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.78,101.56,101.56,101.56,0.0,0.0,0.0,,,,,,,50.78,50.78,50.78
2026-01-01,4311,101.56,0.0,,,50.78,False,50.78,0.0,50.78,6.355287432313019e-15,0.0,0.0,101.56,0.0,101.56,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.78,101.56,101.56,101.56,0.0,0.0,0.0,,,,,,,50.78,50.78,50.78
2026-02-01,4311,101.56,0.0,,,50.78,False,50.78,0.0,50.78,6.355287432313019e-15,0.0,0.0,101.56,0.0,101.56,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.78,101.56,101.56,101.56,0.0,0.0,0.0,,,,,,,50.78,50.78,50.78
2025-11-01,4313,100.78,0.0,,,50.39,False,50.39000000000001,7.105427357601002e-15,50.39,3.1776437161565094e-15,0.0,0.0,100.78000000000002,1.4210854715202004e-14,100.78,6.355287432313019e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.39,100.78,100.78,100.78,0.0,0.0,0.0,,,,,,,50.39,50.39,50.39
2025-12-01,4313,100.78,0.0,,,50.39,False,50.39000000000001,7.105427357601002e-15,50.39,3.1776437161565094e-15,0.0,0.0,100.78000000000002,1.4210854715202004e-14,100.78,6.355287432313019e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.39,100.78,100.78,100.78,0.0,0.0,0.0,,,,,,,50.39,50.39,50.39
2026-01-01,4313,100.78,0.0,,,50.39,False,50.39000000000001,7.105427357601002e-15,50.39,3.1776437161565094e-15,0.0,0.0,100.78000000000002,1.4210854715202004e-14,100.78,6.355287432313019e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.39,100.78,100.78,100.78,0.0,0.0,0.0,,,,,,,50.39,50.39,50.39
2026-02-01,4313,100.78,0.0,,,50.39,False,50.39000000000001,7.105427357601002e-15,50.39,3.1776437161565094e-15,0.0,0.0,100.78000000000002,1.4210854715202004e-14,100.78,6.355287432313019e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.39,100.78,100.78,100.78,0.0,0.0,0.0,,,,,,,50.39,50.39,50.39
2025-11-01,4319,85.692,93.516,74.788,-12.712,66.677,True,57.92600000000001,1.5197166402545788,55.902,-1.8309999999999893,-3.661999999999999,0.0,93.25133333333333,11.030048362944239,87.102,-10.819499999999989,-21.638999999999996,0.0,84.06333333333333,8.19563104478369,86.652,-2.9505000000000026,-5.900999999999996,0.0,75.69866666666667,5.6989824432865985,79.436,-0.288999999999989,-0.5779999999999887,0.0,21.308666666666664,21.925413205278986,29.58,-6.736499999999987,-13.472999999999999,0.0,66.677,87.102,83.911,108.741,86.652,72.985,92.553,79.436,67.646,80.014,29.58,-8.707,43.053,55.902,58.312,59.564
2025-12-01,4319,94.838,87.873,63.811,-45.002,72.881,True,60.297000000000004,4.617382014374238,66.677,4.182500000000011,8.365000000000009,0.0,85.56833333333333,1.305651901882309,85.692,0.8905000000000056,1.7809999999999917,0.0,84.38433333333334,8.533745732222297,93.516,10.265500000000005,20.531000000000006,0.0,73.95666666666666,4.849010987361812,74.788,3.5709999999999944,7.141999999999996,0.0,2.7203333333333326,19.06290072948559,-12.712,-2.0025000000000017,-4.004999999999999,0.0,72.881,85.692,87.102,83.911,93.516,86.652,72.985,74.788,79.436,67.646,-12.712,29.58,-8.707,66.677,55.902,58.312
2026-01-01,4319,81.829,78.284,,,80.056,True,65.15333333333334,7.014878489483779,72.881,8.489500000000005,16.979,0.0,89.21066666666665,4.020546010459551,94.838,3.868000000000003,7.73599999999999,0.0,89.347,2.9897749079153115,87.873,0.6105000000000107,1.2210000000000036,0.0,72.67833333333333,6.550988542875718,63.811,-7.812499999999988,-15.625000000000007,0.0,-9.378000000000002,30.539104418215455,-45.002,-37.291,-74.582,0.0,80.056,94.838,85.692,87.102,87.873,93.516,86.652,63.811,74.788,79.436,-45.002,-12.712,29.58,72.881,66.677,55.902
2026-02-01,4319,92.942,96.686,93.479,-50.0,83.277,True,73.20466666666665,5.466746767705834,80.056,6.689500000000005,13.37899999999999,0.0,87.45299999999999,5.454928108294982,81.829,-1.9314999999999944,-3.8629999999999995,0.0,86.55766666666666,6.287608572068998,78.284,-7.616,-15.232,0.0,69.2995,5.488499999999998,63.811,-10.977000000000011,-10.976999999999997,1.0,-28.857,16.145000000000003,-45.002,-32.28999999999999,-32.290000000000006,1.0,83.277,81.829,94.838,85.692,78.284,87.873,93.516,,63.811,74.788,,-45.002,-12.712,80.056,72.881,66.677
2025-11-01,4324,104.92,48.59375,100.0,0.0,63.378,False,62.492999999999995,5.935562371558962,61.718,3.0380000000000087,6.0760000000000005,0.0,104.92,0.0,104.92,0.0,0.0,0.0,52.343951023333325,33.388764073133274,41.95175439,12.150877195000005,24.30175439,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,7.291666666666667,10.311973892303817,0.0,3.9720546451956367e-16,0.0,0.0,63.378,104.92,104.92,104.92,41.95175439,97.43009868,17.65,100.0,100.0,100.0,0.0,21.875,0.0,61.718,70.119,55.642
2025-12-01,4324,104.92,3.90625,85.71428571,2.816901408,47.931,False,65.07166666666666,3.63277491121533,63.378,-3.3704999999999923,-6.741,0.0,104.92,0.0,104.92,0.0,0.0,0.0,62.65853435666667,24.736279571237002,48.59375,-24.41817433999999,-48.83634868,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,7.291666666666667,10.311973892303817,0.0,-10.937499999999996,-21.875,0.0,47.931,104.92,104.92,104.92,48.59375,41.95175439,97.43009868,100.0,100.0,100.0,0.0,0.0,21.875,63.378,61.718,70.119
2026-01-01,4324,104.92,0.0,,,52.46,False,57.675666666666665,6.923765658143617,47.931,-6.893500000000001,-13.787000000000006,0.0,104.92,0.0,104.92,0.0,0.0,0.0,31.483918129999996,19.687980445559976,3.90625,-19.022752195000002,-38.04550439,0.0,95.23809523666667,6.734350299035044,85.71428571,-7.14285714500001,-14.285714290000001,0.0,0.938967136,1.3279000583538225,2.816901408,1.4084507040000003,2.816901408,0.0,52.46,104.92,104.92,104.92,3.90625,48.59375,41.95175439,85.71428571,100.0,100.0,2.816901408,0.0,0.0,47.931,63.378,61.718
2026-02-01,4324,104.92,0.0,,,52.46,False,54.589666666666666,6.483520768498822,52.46,-5.458999999999992,-10.918,0.0,104.92,0.0,104.92,0.0,0.0,0.0,17.5,22.044359279454387,0.0,-24.296875,-48.59375,0.0,92.857142855,7.142857145000001,85.71428571,-14.285714290000008,-14.285714290000001,1.0,1.408450704,1.408450704,2.816901408,2.8169014079999997,2.816901408,1.0,52.46,104.92,104.92,104.92,0.0,3.90625,48.59375,,85.71428571,100.0,,2.816901408,0.0,52.46,47.931,63.378
2025-11-01,4327,100.0,0.0,,,50.0,False,50.0,0.0,50.0,6.355287432313019e-15,0.0,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,,,,,,,50.0,50.0,50.0
2025-12-01,4327,100.0,0.0,,,50.0,False,50.0,0.0,50.0,6.355287432313019e-15,0.0,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,,,,,,,50.0,50.0,50.0
2026-01-01,4327,100.0,38.14102564,,,69.071,False,50.0,0.0,50.0,6.355287432313019e-15,0.0,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,69.071,100.0,100.0,100.0,0.0,0.0,0.0,,,,,,,50.0,50.0,50.0
2026-02-01,4327,100.0,0.0,,,50.0,False,56.357,8.990155616005763,69.071,9.535500000000004,19.070999999999998,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,12.713675213333334,17.979851914302653,38.14102564,19.07051282000001,38.14102564,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,100.0,100.0,100.0,38.14102564,0.0,0.0,,,,,,,69.071,50.0,50.0
2025-11-01,4329,117.5,85.0,100.0,0.0,75.625,False,75.36233333333332,5.60804614420705,76.546,-2.5079999999999902,-5.015999999999991,0.0,117.5,0.0,117.5,1.2710574864626037e-14,0.0,0.0,87.24876644999999,18.170073606354258,88.68421053,-10.032894734999996,-20.06578947,0.0,97.77777777666667,3.1426968068448917,100.0,1.9065862296939057e-14,0.0,0.0,1.075819672,1.5214387708101749,0.0,0.0,0.0,0.0,75.625,117.5,117.5,117.5,88.68421053,64.31208882,108.75,100.0,93.33333333,100.0,0.0,3.227459016,0.0,76.546,67.979,81.562
2025-12-01,4329,117.5,120.0,100.0,0.0,84.375,False,73.38333333333334,3.8398936038500993,75.625,3.8230000000000173,7.646000000000001,0.0,117.5,0.0,117.5,1.2710574864626037e-14,0.0,0.0,79.33209978333333,10.726723600781085,85.0,10.343955590000013,20.68791118,0.0,97.77777777666667,3.1426968068448917,100.0,3.3333333349999874,6.666666669999998,0.0,1.075819672,1.5214387708101749,0.0,-1.6137295080000005,-3.227459016,0.0,84.375,117.5,117.5,117.5,85.0,88.68421053,64.31208882,100.0,100.0,93.33333333,0.0,0.0,3.227459016,75.625,76.546,67.979
2026-01-01,4329,117.5,92.17213115,100.0,0.0,77.418,False,78.84866666666666,3.925755157362153,84.375,3.9145,7.8289999999999935,0.0,117.5,0.0,117.5,1.2710574864626037e-14,0.0,0.0,97.89473684333332,15.70297946731669,120.0,15.657894735000028,31.31578947,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.418,117.5,117.5,117.5,120.0,85.0,88.68421053,100.0,100.0,100.0,0.0,0.0,0.0,84.375,75.625,76.546
2026-02-01,4329,117.5,119.7368421,100.0,3.846153846,83.348,False,79.13933333333334,3.773845636600533,77.418,0.8965000000000228,1.7930000000000064,0.0,117.5,0.0,117.5,1.2710574864626037e-14,0.0,0.0,99.05737705,15.095362606390086,92.17213115,3.586065575000011,7.1721311499999985,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.348,117.5,117.5,117.5,92.17213115,120.0,85.0,100.0,100.0,100.0,0.0,0.0,0.0,77.418,84.375,75.625
2025-11-01,4334,105.33,0.0,,,52.665,False,52.665,0.0,52.665,-3.1776437161565094e-15,0.0,0.0,105.33,0.0,105.33,-6.355287432313019e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,52.665,105.33,105.33,105.33,0.0,0.0,0.0,,,,,,,52.665,52.665,52.665
2025-12-01,4334,106.59238732463889,58.25019812469326,,,82.421,True,52.665,0.0,52.665,-3.1776437161565094e-15,0.0,0.0,105.33,0.0,105.33,-6.355287432313019e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,82.421,105.33,105.33,105.33,0.0,0.0,0.0,,,,,,,52.665,52.665,52.665
2026-01-01,4334,103.97811960592476,0.0,,,51.989,True,62.583666666666666,14.027112920657942,82.421,14.878000000000014,29.756000000000007,0.0,105.75079577487963,0.5950950918240703,106.59238732463889,0.6311936623194524,1.262387324638894,0.0,19.416732708231088,27.459406732953678,58.25019812469326,29.125099062346635,58.25019812469326,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51.989,106.59238732463889,105.33,105.33,58.25019812469326,0.0,0.0,,,,,,,82.421,52.665,52.665
2026-02-01,4334,105.97256965218823,37.28671911521355,,,71.63,True,62.35833333333334,14.189131740721686,51.989,-0.33799999999998953,-0.6760000000000019,0.0,105.30016897685455,1.0674787566142712,103.97811960592476,-0.6759401970375906,-1.3518803940752377,0.0,19.416732708231088,27.45940673295368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,71.63,103.97811960592476,106.59238732463889,105.33,0.0,58.25019812469326,0.0,,,,,,,51.989,82.421,52.665
2025-11-01,4340,100.0,25.0,100.0,0.0,56.25,False,67.02,11.838965579813127,75.247,12.48450000000001,24.969,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,76.73988790366667,53.6621518762401,120.0,59.44444444450001,118.888888889,0.0,95.43534762666667,4.224583764239122,89.81481481,-5.092592594999991,-10.185185189999999,0.0,4.0946524360000005,3.6306780856027396,8.824906367,4.412453183500001,8.824906367,0.0,56.25,100.0,100.0,100.0,120.0,109.1085526,1.111111111,89.81481481,96.49122807,100.0,8.824906367,3.459050941,0.0,75.247,75.535,50.278
2025-12-01,4340,100.0,13.28125,100.0,0.0,53.32,False,69.01066666666667,9.023919929215289,56.25,-9.64249999999999,-19.284999999999997,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,84.70285086666667,42.449803358966,25.0,-42.0542763,-84.1085526,0.0,95.43534762666667,4.224583764239122,100.0,1.7543859650000098,3.5087719299999947,0.0,4.0946524360000005,3.6306780856027396,0.0,-1.7295254704999998,-3.459050941,0.0,53.32,100.0,100.0,100.0,25.0,120.0,109.1085526,100.0,89.81481481,96.49122807,0.0,8.824906367,3.459050941,56.25,75.247,75.535
2026-01-01,4340,100.0,0.0,,,50.0,False,61.60566666666667,9.719763588803085,53.32,-10.963500000000002,-21.927,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,52.760416666666664,47.78565649872239,13.28125,-53.35937499999999,-106.71875,0.0,96.60493827,4.801342343659862,100.0,5.092592595000005,10.185185189999999,0.0,2.941635455666667,4.16010075696136,0.0,-4.4124531835,-8.824906367,0.0,50.0,100.0,100.0,100.0,13.28125,25.0,120.0,100.0,100.0,89.81481481,0.0,0.0,8.824906367,53.32,56.25,75.247
2026-02-01,4340,100.0,0.0,,,50.0,False,53.19,2.553207133521812,50.0,-3.1249999999999973,-6.25,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,12.760416666666666,10.21284976621228,0.0,-12.500000000000002,-25.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,100.0,100.0,100.0,0.0,13.28125,25.0,,100.0,100.0,,0.0,0.0,50.0,53.32,56.25
2025-11-01,4360,101.33,86.05263158,50.0,73.33333333,41.012,False,50.30466666666666,3.811513464345742,48.116,0.49150000000000027,0.982999999999997,0.0,101.33,0.0,101.33,1.2710574864626037e-14,0.0,0.0,43.055947159999995,23.454828412004886,61.96546053,2.3815397900000037,4.763079580000003,0.0,50.0,0.0,50.0,0.0,0.0,1.0,20.416666665,0.41666666499999927,20.83333333,0.8333333300000003,0.8333333299999985,1.0,41.012,101.33,101.33,101.33,61.96546053,10.0,57.20238095,50.0,,50.0,20.83333333,,20.0,48.116,55.665,47.133
2025-12-01,4360,101.33,85.17763158,25.0,30.0,45.377,False,48.26433333333333,5.982981660974364,41.012,-7.326499999999993,-14.652999999999999,0.0,101.33,0.0,101.33,1.2710574864626037e-14,0.0,0.0,52.67269737,31.736070728449178,86.05263158,38.026315790000005,76.05263158,0.0,50.0,0.0,50.0,0.0,0.0,1.0,47.08333333,26.250000000000004,73.33333333,52.499999999999986,52.5,1.0,45.377,101.33,101.33,101.33,86.05263158,61.96546053,10.0,50.0,50.0,,73.33333333,20.83333333,,41.012,48.116,55.665
2026-01-01,4360,101.33,88.22649573,83.33333333,1.111111111,67.945,False,44.835,2.92540903122965,45.377,-1.3694999999999955,-2.738999999999997,0.0,101.33,0.0,101.33,1.2710574864626037e-14,0.0,0.0,77.73190789666667,11.15428327816726,85.17763158,11.606085525000001,23.212171049999995,0.0,41.666666666666664,11.785113019775793,25.0,-12.499999999999993,-25.0,0.0,41.38888888666667,22.896034482774954,30.0,4.583333335000002,9.166666670000001,0.0,67.945,101.33,101.33,101.33,85.17763158,86.05263158,61.96546053,25.0,50.0,50.0,30.0,73.33333333,20.83333333,45.377,41.012,48.116
2026-02-01,4360,101.33,80.0,,,90.665,False,51.44466666666667,11.802797869808474,67.945,13.466500000000003,26.932999999999993,0.0,101.33,0.0,101.33,1.2710574864626037e-14,0.0,0.0,86.48558629666667,1.2817905422498483,88.22649573,1.0869320750000122,2.17386415,0.0,52.777777776666674,23.89534796258649,83.33333333,16.666666665000008,33.33333333,0.0,34.814814813666665,29.680511864747015,1.111111111,-36.1111111095,-72.222222219,0.0,90.665,101.33,101.33,101.33,88.22649573,85.17763158,86.05263158,83.33333333,25.0,50.0,1.111111111,30.0,73.33333333,67.945,45.377,41.012
2025-11-01,4361,106.08,59.15064103,100.0,11.11111111,63.53,False,54.05466666666666,19.709416130931483,81.52,18.541500000000006,37.083,0.0,106.08,0.0,106.08,-6.355287432313019e-15,0.0,0.0,71.25,35.10401211637591,120.0,32.500000000000014,65.0,0.0,66.66666666666667,23.570226039551585,100.0,25.000000000000018,50.0,0.0,27.777777776666667,20.786985481780494,0.0,-16.666666665,-33.33333333,0.0,63.53,106.08,106.08,106.08,120.0,38.75,55.0,100.0,50.0,50.0,0.0,50.0,33.33333333,81.52,36.207,44.437
2025-12-01,4361,106.08,70.94236133,100.0,-7.5,71.131,False,60.419000000000004,18.62929114772397,63.53,13.661500000000006,27.323,0.0,106.08,0.0,106.08,-6.355287432313019e-15,0.0,0.0,72.63354701,34.51311045819293,59.15064103,10.200320515000012,20.400641030000003,0.0,83.33333333333333,23.570226039551585,100.0,25.000000000000004,50.0,0.0,20.37037037,21.436735005327062,11.11111111,-19.444444445000002,-38.888888890000004,0.0,71.131,106.08,106.08,106.08,59.15064103,120.0,38.75,100.0,100.0,50.0,11.11111111,0.0,50.0,63.53,81.52,36.207
2026-01-01,4361,106.08,99.38568376,83.33333333,-15.27777778,76.019,False,72.06033333333333,7.373726797820004,71.131,-5.1945,-10.388999999999996,0.0,106.08,0.0,106.08,-6.355287432313019e-15,0.0,0.0,83.36433412000001,26.34881626388056,70.94236133,-24.52881933499998,-49.05763867,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,1.203703703333333,7.645479760017468,-7.5,-3.7500000000000004,-7.5,0.0,76.019,106.08,106.08,106.08,70.94236133,59.15064103,120.0,100.0,100.0,100.0,-7.5,11.11111111,0.0,71.131,63.53,81.52
2026-02-01,4361,106.08,117.5,100.0,-11.11111111,83.673,False,70.22666666666667,5.138556498559581,76.019,6.244499999999995,12.489000000000004,0.0,106.08,0.0,106.08,-6.355287432313019e-15,0.0,0.0,76.49289537333334,16.888279703113305,99.38568376,20.117521365000005,40.23504273,0.0,94.44444444333334,7.856742014755209,83.33333333,-8.33333333499998,-16.666666669999998,0.0,-3.88888889,11.071689326047325,-15.27777778,-13.194444445000002,-26.388888889999997,0.0,83.673,106.08,106.08,106.08,99.38568376,70.94236133,59.15064103,83.33333333,100.0,100.0,-15.27777778,-7.5,11.11111111,76.019,71.131,63.53
2025-11-01,4362,103.08,0.0,,,51.54,False,51.54,0.0,51.54,6.355287432313019e-15,0.0,0.0,103.08,0.0,103.08,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51.54,103.08,103.08,103.08,0.0,0.0,0.0,,,,,,,51.54,51.54,51.54
2025-12-01,4362,103.08,0.0,,,51.54,False,51.54,0.0,51.54,6.355287432313019e-15,0.0,0.0,103.08,0.0,103.08,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51.54,103.08,103.08,103.08,0.0,0.0,0.0,,,,,,,51.54,51.54,51.54
2026-01-01,4362,103.08,0.0,,,51.54,False,51.54,0.0,51.54,6.355287432313019e-15,0.0,0.0,103.08,0.0,103.08,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51.54,103.08,103.08,103.08,0.0,0.0,0.0,,,,,,,51.54,51.54,51.54
2026-02-01,4362,103.08,0.0,,,51.54,False,51.54,0.0,51.54,6.355287432313019e-15,0.0,0.0,103.08,0.0,103.08,1.2710574864626037e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51.54,103.08,103.08,103.08,0.0,0.0,0.0,,,,,,,51.54,51.54,51.54
2025-11-01,4366,101.58,76.34868421,100.0,100.0,44.482,False,25.65466666666666,14.649216596422105,5.395,-13.32,-26.639999999999997,0.0,101.58,0.0,101.58,1.9065862296939057e-14,0.0,0.0,92.54434011333335,27.40155269793972,120.0,32.43348983000001,64.86697966,0.0,-8.333333333333334,65.61673228343176,-100.0,-62.50000000000002,-125.0,0.0,83.17147034333333,20.995820259713213,100.0,23.21428571500001,46.42857143,0.0,44.482,101.58,101.58,101.58,120.0,102.5,55.13302034,-100.0,50.0,25.0,100.0,95.94298246,53.57142857,5.395,39.534,32.035
2025-12-01,4366,101.58,81.70762929,-8.333333333,100.0,18.739,False,29.80366666666667,17.377340270849533,44.482,2.474000000000006,4.948,0.0,101.58,0.0,101.58,1.9065862296939057e-14,0.0,0.0,99.61622806999999,17.936860519755918,76.34868421,-13.075657894999985,-26.151315789999998,0.0,16.666666666666668,84.98365855987974,100.0,25.00000000000001,50.0,0.0,98.64766082,1.912496409284512,100.0,2.02850877000001,4.057017540000004,0.0,18.739,101.58,101.58,101.58,76.34868421,120.0,102.5,100.0,-100.0,50.0,100.0,100.0,95.94298246,44.482,5.395,39.534
2026-01-01,4366,101.58,120.0,-287.5,100.0,0.0,False,22.872,16.222610948919414,18.739,6.672000000000002,13.344000000000001,0.0,101.58,0.0,101.58,1.9065862296939057e-14,0.0,0.0,92.68543783333332,19.437824858766778,81.70762929,-19.146185355,-38.29237071,0.0,-2.777777777666667,81.7441053864489,-8.333333333,45.8333333335,91.666666667,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,0.0,101.58,101.58,101.58,81.70762929,76.34868421,120.0,-8.333333333,100.0,-100.0,100.0,100.0,100.0,18.739,44.482,5.395
2026-02-01,4366,101.58,111.0526316,-50.0,20.0,35.658,False,21.073666666666668,18.23458403388706,0.0,-22.241,-44.482,0.0,101.58,0.0,101.58,1.9065862296939057e-14,0.0,0.0,92.68543783333332,19.437824858766778,120.0,21.825657895000006,43.65131579,0.0,-65.27777777766666,163.24024180091908,-287.5,-193.75000000000006,-387.5,0.0,100.0,0.0,100.0,1.2710574864626037e-14,0.0,0.0,35.658,101.58,101.58,101.58,120.0,81.70762929,76.34868421,-287.5,-8.333333333,100.0,100.0,100.0,100.0,0.0,18.739,44.482
2025-11-01,4381,103.762,110.0,96.336,32.175,69.481,True,63.401666666666664,5.4955827312083585,58.261,-6.3795,-12.758999999999993,0.0,90.57099999999998,2.5176707489264736,89.066,-2.5259999999999785,-5.0519999999999925,0.0,85.998,10.024747810626792,77.846,-11.136500000000002,-22.272999999999996,0.0,89.49733333333334,4.034645158567921,83.901,-4.678999999999982,-9.358000000000004,0.0,12.460999999999999,6.426613571703219,17.77,7.176000000000002,14.352,0.0,69.481,89.066,88.529,94.118,77.846,80.029,100.119,83.901,91.332,93.259,17.77,16.195,3.418,58.261,60.924,71.02
2025-12-01,4381,93.768,96.501,89.21,12.0,66.87,True,62.888666666666666,4.786580988091137,69.481,4.278499999999997,8.556999999999995,0.0,93.78566666666666,7.057738652634347,103.762,7.616500000000023,15.233000000000004,0.0,89.29166666666667,14.670098257642616,110.0,14.985500000000007,29.971000000000004,0.0,90.52300000000001,5.108696311193298,96.336,2.502000000000024,5.004000000000005,0.0,22.046666666666667,7.190619274829918,32.175,7.989999999999998,15.979999999999997,0.0,66.87,103.762,89.066,88.529,110.0,77.846,80.029,96.336,83.901,91.332,32.175,17.77,16.195,69.481,58.261,60.924
2026-01-01,4381,91.403,87.404,72.995,-22.676,68.62,True,64.87066666666666,4.793752902360412,66.87,4.304500000000014,8.609000000000002,0.0,95.532,6.127907527587754,93.768,2.350999999999998,4.701999999999998,0.0,94.78233333333333,13.182950866765587,96.501,9.327499999999999,18.655,0.0,89.81566666666667,5.094600431393571,89.21,2.6545000000000063,5.3089999999999975,0.0,20.64833333333333,8.484152219808934,12.0,-2.8849999999999962,-5.77,0.0,68.62,93.768,103.762,89.066,96.501,110.0,77.846,89.21,96.336,83.901,12.0,32.175,17.77,66.87,69.481,58.261
